,date,time,symbol,time_enter,px_enter,close,open_pos_price,time_exit,px_exit,close_pos_price,pnl,pos,signal,net_value,equity_change,equity_curve
36,2014-01-09 00:00:00,2014-01-09 10:00:00,i,2014-01-08 15:00:00,892.0,892.0,892.5,2014-01-09 13:45:00,892.0,,-100.0,1.0,,99941.075,-0.0009995894186463072,1.0034086794846837
37,2014-01-09 00:00:00,2014-01-09 10:45:00,i,2014-01-08 15:00:00,892.0,892.0,892.5,2014-01-09 13:45:00,892.0,,-100.0,1.0,,99941.075,0.0,1.0034086794846837
38,2014-01-09 00:00:00,2014-01-09 11:15:00,i,2014-01-08 15:00:00,892.0,893.0,892.5,2014-01-09 13:45:00,892.0,891.5,-100.0,1.0,,99882.16,-0.0005894973613200793,1.0028171727158017
39,2014-01-09 00:00:00,2014-01-09 13:45:00,i,,,892.0,,2014-01-10 13:45:00,879.0,,800.0,0.0,0.0,,0.0,1.0028171727158017
40,2014-01-09 00:00:00,2014-01-09 14:15:00,i,,,889.0,,2014-01-10 13:45:00,879.0,,800.0,0.0,,,0.0,1.0028171727158017
41,2014-01-09 00:00:00,2014-01-09 15:00:00,i,2014-01-09 15:00:00,888.0,888.0,887.5,2014-01-10 13:45:00,879.0,,800.0,-1.0,-1.0,99941.125,-0.0005887500000000268,1.0022267641053653
42,2014-01-10 00:00:00,2014-01-10 09:30:00,i,2014-01-09 15:00:00,888.0,876.0,887.5,2014-01-10 13:45:00,879.0,,800.0,-1.0,,101141.125,0.012007069161969142,1.014260570177955
43,2014-01-10 00:00:00,2014-01-10 10:00:00,i,2014-01-09 15:00:00,888.0,876.0,887.5,2014-01-10 13:45:00,879.0,,800.0,-1.0,,101141.125,0.0,1.014260570177955
44,2014-01-10 00:00:00,2014-01-10 10:45:00,i,2014-01-09 15:00:00,888.0,877.0,887.5,2014-01-10 13:45:00,879.0,,800.0,-1.0,,101041.125,-0.0009887174974571034,1.0132577530052393
45,2014-01-10 00:00:00,2014-01-10 11:15:00,i,2014-01-09 15:00:00,888.0,878.0,887.5,2014-01-10 13:45:00,879.0,879.5,800.0,-1.0,,100782.33,-0.0025612838336864785,1.0106625123031094
46,2014-01-10 00:00:00,2014-01-10 13:45:00,i,,,879.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,0.0,,0.0,1.0106625123031094
47,2014-01-10 00:00:00,2014-01-10 14:15:00,i,,,880.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
48,2014-01-10 00:00:00,2014-01-10 15:00:00,i,,,881.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
49,2014-01-13 00:00:00,2014-01-13 09:30:00,i,,,869.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
50,2014-01-13 00:00:00,2014-01-13 10:00:00,i,,,871.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
51,2014-01-13 00:00:00,2014-01-13 10:45:00,i,,,871.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
52,2014-01-13 00:00:00,2014-01-13 11:15:00,i,,,870.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
53,2014-01-13 00:00:00,2014-01-13 13:45:00,i,,,871.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
54,2014-01-13 00:00:00,2014-01-13 14:15:00,i,,,872.0,,2014-01-14 13:45:00,875.0,,300.0,0.0,,,0.0,1.0106625123031094
55,2014-01-13 00:00:00,2014-01-13 15:00:00,i,2014-01-13 15:00:00,871.0,871.0,871.5,2014-01-14 13:45:00,875.0,,300.0,1.0,1.0,99941.285,-0.0005871499999999807,1.0100691018090107
56,2014-01-14 00:00:00,2014-01-14 09:30:00,i,2014-01-13 15:00:00,871.0,872.0,871.5,2014-01-14 13:45:00,875.0,,300.0,1.0,,100041.285,0.0010005874949476912,1.0110797643213139
57,2014-01-14 00:00:00,2014-01-14 10:00:00,i,2014-01-13 15:00:00,871.0,872.0,871.5,2014-01-14 13:45:00,875.0,,300.0,1.0,,100041.285,0.0,1.0110797643213139
58,2014-01-14 00:00:00,2014-01-14 10:45:00,i,2014-01-13 15:00:00,871.0,873.0,871.5,2014-01-14 13:45:00,875.0,,300.0,1.0,,100141.285,0.0009995873203747507,1.0120904268336168
59,2014-01-14 00:00:00,2014-01-14 11:15:00,i,2014-01-13 15:00:00,871.0,873.0,871.5,2014-01-14 13:45:00,875.0,874.5,300.0,1.0,,100282.54000000001,0.0014105570944091816,1.0135180381653706
60,2014-01-14 00:00:00,2014-01-14 13:45:00,i,,,875.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,0.0,,0.0,1.0135180381653706
61,2014-01-14 00:00:00,2014-01-14 14:15:00,i,,,875.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
62,2014-01-14 00:00:00,2014-01-14 15:00:00,i,,,880.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
63,2014-01-15 00:00:00,2014-01-15 09:30:00,i,,,880.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
64,2014-01-15 00:00:00,2014-01-15 10:00:00,i,,,879.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
65,2014-01-15 00:00:00,2014-01-15 10:45:00,i,,,878.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
66,2014-01-15 00:00:00,2014-01-15 11:15:00,i,,,877.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
67,2014-01-15 00:00:00,2014-01-15 13:45:00,i,,,877.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
68,2014-01-15 00:00:00,2014-01-15 14:15:00,i,,,876.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
69,2014-01-15 00:00:00,2014-01-15 15:00:00,i,,,879.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
70,2014-01-16 00:00:00,2014-01-16 09:30:00,i,,,877.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
71,2014-01-16 00:00:00,2014-01-16 10:00:00,i,,,876.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
72,2014-01-16 00:00:00,2014-01-16 10:45:00,i,,,878.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
73,2014-01-16 00:00:00,2014-01-16 11:15:00,i,,,878.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
74,2014-01-16 00:00:00,2014-01-16 13:45:00,i,,,883.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
75,2014-01-16 00:00:00,2014-01-16 14:15:00,i,,,884.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
76,2014-01-16 00:00:00,2014-01-16 15:00:00,i,,,879.0,,2014-01-17 13:45:00,875.0,,-300.0,0.0,,,0.0,1.0135180381653706
77,2014-01-17 00:00:00,2014-01-17 09:30:00,i,2014-01-17 09:30:00,873.0,873.0,872.5,2014-01-17 13:45:00,875.0,,-300.0,-1.0,-1.0,99941.275,-0.0005872500000000391,1.0129228496974578
78,2014-01-17 00:00:00,2014-01-17 10:00:00,i,2014-01-17 09:30:00,873.0,871.0,872.5,2014-01-17 13:45:00,875.0,,-300.0,-1.0,,100141.275,0.002001175190130322,1.0149498857737884
79,2014-01-17 00:00:00,2014-01-17 10:45:00,i,2014-01-17 09:30:00,873.0,872.0,872.5,2014-01-17 13:45:00,875.0,,-300.0,-1.0,,100041.275,-0.0009985892430468546,1.013936367735623
80,2014-01-17 00:00:00,2014-01-17 11:15:00,i,2014-01-17 09:30:00,873.0,873.0,872.5,2014-01-17 13:45:00,875.0,875.5,-300.0,-1.0,,99682.51999999999,-0.003586069849669582,1.0103003210978028
81,2014-01-17 00:00:00,2014-01-17 13:45:00,i,,,875.0,,2014-01-20 09:30:00,871.0,,-600.0,0.0,0.0,,0.0,1.0103003210978028
82,2014-01-17 00:00:00,2014-01-17 14:15:00,i,,,876.0,,2014-01-20 09:30:00,871.0,,-600.0,0.0,,,0.0,1.0103003210978028
83,2014-01-17 00:00:00,2014-01-17 15:00:00,i,2014-01-17 15:00:00,876.0,876.0,876.5,2014-01-20 09:30:00,871.0,870.5,-600.0,1.0,1.0,99382.53,-0.006174699999999977,1.0040620197051202
84,2014-01-20 00:00:00,2014-01-20 09:30:00,i,2014-01-20 09:30:00,871.0,871.0,870.5,2014-01-20 13:45:00,864.0,,600.0,-1.0,-1.0,99941.295,-0.0005870500000000334,1.0034725850964523
85,2014-01-20 00:00:00,2014-01-20 10:00:00,i,2014-01-20 09:30:00,871.0,872.0,870.5,2014-01-20 13:45:00,864.0,,600.0,-1.0,,99841.295,-0.0010005873948301103,1.0024685230767472
86,2014-01-20 00:00:00,2014-01-20 10:45:00,i,2014-01-20 09:30:00,871.0,872.0,870.5,2014-01-20 13:45:00,864.0,,600.0,-1.0,,99841.295,0.0,1.0024685230767472
87,2014-01-20 00:00:00,2014-01-20 11:15:00,i,2014-01-20 09:30:00,871.0,870.0,870.5,2014-01-20 13:45:00,864.0,864.5,600.0,-1.0,,100582.65,0.007425334376922832,1.009912187062932
88,2014-01-20 00:00:00,2014-01-20 13:45:00,i,,,864.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,0.0,,0.0,1.009912187062932
89,2014-01-20 00:00:00,2014-01-20 14:15:00,i,,,865.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
90,2014-01-20 00:00:00,2014-01-20 15:00:00,i,,,859.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
91,2014-01-21 00:00:00,2014-01-21 09:30:00,i,,,852.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
92,2014-01-21 00:00:00,2014-01-21 10:00:00,i,,,849.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
93,2014-01-21 00:00:00,2014-01-21 10:45:00,i,,,850.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
94,2014-01-21 00:00:00,2014-01-21 11:15:00,i,,,850.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
95,2014-01-21 00:00:00,2014-01-21 13:45:00,i,,,849.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
96,2014-01-21 00:00:00,2014-01-21 14:15:00,i,,,845.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
97,2014-01-21 00:00:00,2014-01-21 15:00:00,i,,,847.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
98,2014-01-22 00:00:00,2014-01-22 09:30:00,i,,,848.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
99,2014-01-22 00:00:00,2014-01-22 10:00:00,i,,,848.0,,2014-01-22 13:45:00,852.0,,-300.0,0.0,,,0.0,1.009912187062932
100,2014-01-22 00:00:00,2014-01-22 10:45:00,i,2014-01-22 10:45:00,854.0,854.0,854.5,2014-01-22 13:45:00,852.0,,-300.0,1.0,1.0,99941.455,-0.0005854499999999874,1.009320933973016
101,2014-01-22 00:00:00,2014-01-22 11:15:00,i,2014-01-22 10:45:00,854.0,854.0,854.5,2014-01-22 13:45:00,852.0,851.5,-300.0,1.0,,99682.94,-0.002586664362651092,1.0067101594826302
102,2014-01-22 00:00:00,2014-01-22 13:45:00,i,,,852.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,0.0,,0.0,1.0067101594826302
103,2014-01-22 00:00:00,2014-01-22 14:15:00,i,,,851.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
104,2014-01-22 00:00:00,2014-01-22 15:00:00,i,,,852.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
105,2014-01-23 00:00:00,2014-01-23 09:30:00,i,,,858.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
106,2014-01-23 00:00:00,2014-01-23 10:00:00,i,,,859.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
107,2014-01-23 00:00:00,2014-01-23 10:45:00,i,,,860.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
108,2014-01-23 00:00:00,2014-01-23 11:15:00,i,,,859.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
109,2014-01-23 00:00:00,2014-01-23 13:45:00,i,,,862.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
110,2014-01-23 00:00:00,2014-01-23 14:15:00,i,,,871.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
111,2014-01-23 00:00:00,2014-01-23 15:00:00,i,,,878.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
112,2014-01-24 00:00:00,2014-01-24 09:30:00,i,,,875.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
113,2014-01-24 00:00:00,2014-01-24 10:00:00,i,,,875.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
114,2014-01-24 00:00:00,2014-01-24 10:45:00,i,,,877.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
115,2014-01-24 00:00:00,2014-01-24 11:15:00,i,,,876.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
116,2014-01-24 00:00:00,2014-01-24 13:45:00,i,,,875.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
117,2014-01-24 00:00:00,2014-01-24 14:15:00,i,,,875.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
118,2014-01-24 00:00:00,2014-01-24 15:00:00,i,,,877.0,,2014-01-27 13:45:00,866.0,,-100.0,0.0,,,0.0,1.0067101594826302
119,2014-01-27 00:00:00,2014-01-27 09:30:00,i,2014-01-27 09:30:00,866.0,866.0,865.5,2014-01-27 13:45:00,866.0,,-100.0,-1.0,-1.0,99941.345,-0.0005865499999999635,1.0061196736385858
120,2014-01-27 00:00:00,2014-01-27 10:00:00,i,2014-01-27 09:30:00,866.0,868.0,865.5,2014-01-27 13:45:00,866.0,,-100.0,-1.0,,99741.345,-0.002001173788485633,1.0041062533196206
121,2014-01-27 00:00:00,2014-01-27 10:45:00,i,2014-01-27 09:30:00,866.0,867.0,865.5,2014-01-27 13:45:00,866.0,,-100.0,-1.0,,99841.345,0.001002593257590334,1.0051129634791032
122,2014-01-27 00:00:00,2014-01-27 11:15:00,i,2014-01-27 09:30:00,866.0,867.0,865.5,2014-01-27 13:45:00,866.0,866.5,-100.0,-1.0,,99882.68000000001,0.0004140068425562138,1.0055290871235254
123,2014-01-27 00:00:00,2014-01-27 13:45:00,i,,,866.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,0.0,,0.0,1.0055290871235254
124,2014-01-27 00:00:00,2014-01-27 14:15:00,i,,,863.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
125,2014-01-27 00:00:00,2014-01-27 15:00:00,i,,,864.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
126,2014-01-28 00:00:00,2014-01-28 09:30:00,i,,,862.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
127,2014-01-28 00:00:00,2014-01-28 10:00:00,i,,,861.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
128,2014-01-28 00:00:00,2014-01-28 10:45:00,i,,,863.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
129,2014-01-28 00:00:00,2014-01-28 11:15:00,i,,,866.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
130,2014-01-28 00:00:00,2014-01-28 13:45:00,i,,,863.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
131,2014-01-28 00:00:00,2014-01-28 14:15:00,i,,,861.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
132,2014-01-28 00:00:00,2014-01-28 15:00:00,i,,,858.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
133,2014-01-29 00:00:00,2014-01-29 09:30:00,i,,,865.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
134,2014-01-29 00:00:00,2014-01-29 10:00:00,i,,,865.0,,2014-01-29 13:45:00,863.0,,-300.0,0.0,,,0.0,1.0055290871235254
135,2014-01-29 00:00:00,2014-01-29 10:45:00,i,2014-01-29 10:45:00,865.0,865.0,865.5,2014-01-29 13:45:00,863.0,,-300.0,1.0,1.0,99941.345,-0.0005865499999999635,1.004939294037473
136,2014-01-29 00:00:00,2014-01-29 11:15:00,i,2014-01-29 10:45:00,865.0,863.0,865.5,2014-01-29 13:45:00,863.0,862.5,-300.0,1.0,,99682.72,-0.002587767855235512,1.0023387444358998
137,2014-01-29 00:00:00,2014-01-29 13:45:00,i,2014-01-29 13:45:00,863.0,863.0,862.5,2014-01-29 14:15:00,865.0,865.5,-300.0,-1.0,-1.0,99682.72,-0.0031727999999999756,0.9991585240675536
138,2014-01-29 00:00:00,2014-01-29 14:15:00,i,2014-01-29 14:15:00,865.0,865.0,865.5,2014-01-30 13:45:00,867.0,,100.0,1.0,1.0,99941.345,-0.0005865499999999635,0.9985724676352618
139,2014-01-29 00:00:00,2014-01-29 15:00:00,i,2014-01-29 14:15:00,865.0,866.0,865.5,2014-01-30 13:45:00,867.0,,100.0,1.0,,100041.345,0.001000586894242872,0.9995716261593294
140,2014-01-30 00:00:00,2014-01-30 09:30:00,i,2014-01-29 14:15:00,865.0,863.0,865.5,2014-01-30 13:45:00,867.0,,100.0,1.0,,99741.345,-0.002998760162610803,0.9965741505871267
141,2014-01-30 00:00:00,2014-01-30 10:00:00,i,2014-01-29 14:15:00,865.0,864.0,865.5,2014-01-30 13:45:00,867.0,,100.0,1.0,,99841.345,0.001002593257590334,0.9975733091111942
142,2014-01-30 00:00:00,2014-01-30 10:45:00,i,2014-01-29 14:15:00,865.0,864.0,865.5,2014-01-30 13:45:00,867.0,,100.0,1.0,,99841.345,0.0,0.9975733091111942
143,2014-01-30 00:00:00,2014-01-30 11:15:00,i,2014-01-29 14:15:00,865.0,867.0,865.5,2014-01-30 13:45:00,867.0,866.5,100.0,1.0,,100082.68000000001,0.0024171849848377835,0.9999846283352528
144,2014-01-30 00:00:00,2014-01-30 13:45:00,i,,,867.0,,2014-02-07 13:45:00,855.0,,500.0,0.0,0.0,,0.0,0.9999846283352528
145,2014-01-30 00:00:00,2014-01-30 14:15:00,i,,,868.0,,2014-02-07 13:45:00,855.0,,500.0,0.0,,,0.0,0.9999846283352528
146,2014-01-30 00:00:00,2014-01-30 15:00:00,i,,,868.0,,2014-02-07 13:45:00,855.0,,500.0,0.0,,,0.0,0.9999846283352528
147,2014-02-07 00:00:00,2014-02-07 09:30:00,i,,,866.0,,2014-02-07 13:45:00,855.0,,500.0,0.0,,,0.0,0.9999846283352528
148,2014-02-07 00:00:00,2014-02-07 10:00:00,i,2014-02-07 10:00:00,861.0,861.0,860.5,2014-02-07 13:45:00,855.0,,500.0,-1.0,-1.0,99941.395,-0.0005860500000000046,0.9993985873438169
149,2014-02-07 00:00:00,2014-02-07 10:45:00,i,2014-02-07 10:00:00,861.0,859.0,860.5,2014-02-07 13:45:00,855.0,,500.0,-1.0,,100141.395,0.0020011727873119334,1.0013985566004873
150,2014-02-07 00:00:00,2014-02-07 11:15:00,i,2014-02-07 10:00:00,861.0,856.0,860.5,2014-02-07 13:45:00,855.0,855.5,500.0,-1.0,,100482.84000000001,0.0034096289551388548,1.0048129541147066
151,2014-02-07 00:00:00,2014-02-07 13:45:00,i,,,855.0,,2014-02-11 13:45:00,853.0,,-500.0,0.0,0.0,,0.0,1.0048129541147066
152,2014-02-07 00:00:00,2014-02-07 14:15:00,i,,,856.0,,2014-02-11 13:45:00,853.0,,-500.0,0.0,,,0.0,1.0048129541147066
153,2014-02-07 00:00:00,2014-02-07 15:00:00,i,,,855.0,,2014-02-11 13:45:00,853.0,,-500.0,0.0,,,0.0,1.0048129541147066
