,date,symbol,type,time_enter,px_enter,time_exit,px_exit,pnl
30,2014-03-17 00:00:00,i,short,2014-03-17 10:45:00,728.0,2014-03-17 11:15:00,734.0,-700.0
31,2014-03-17 00:00:00,i,long,2014-03-17 11:15:00,734.0,2014-03-17 14:15:00,733.0,-200.0
32,2014-03-18 00:00:00,i,short,2014-03-18 09:30:00,729.0,2014-03-18 11:15:00,733.0,-500.0
33,2014-03-18 00:00:00,i,long,2014-03-18 11:15:00,733.0,2014-03-18 14:15:00,734.0,0.0
34,2014-03-21 00:00:00,i,short,2014-03-21 09:30:00,736.0,2014-03-21 13:45:00,736.0,-100.0
35,2014-03-24 00:00:00,i,long,2014-03-24 13:45:00,738.0,2014-03-25 11:15:00,759.0,2000.0
36,2014-03-26 00:00:00,i,short,2014-03-26 13:45:00,753.0,2014-03-26 15:00:00,759.0,-700.0
37,2014-03-26 00:00:00,i,long,2014-03-26 15:00:00,759.0,2014-03-27 09:30:00,755.0,-500.0
38,2014-03-27 00:00:00,i,short,2014-03-27 09:30:00,755.0,2014-03-27 10:45:00,763.0,-900.0
39,2014-03-27 00:00:00,i,long,2014-03-27 10:45:00,763.0,2014-03-27 13:45:00,765.0,100.0
40,2014-03-27 00:00:00,i,short,2014-03-27 15:00:00,757.0,2014-03-28 09:30:00,764.0,-800.0
41,2014-03-28 00:00:00,i,long,2014-03-28 13:45:00,770.0,2014-03-31 11:15:00,788.0,1700.0
42,2014-04-01 00:00:00,i,short,2014-04-01 10:45:00,789.0,2014-04-01 13:45:00,794.0,-600.0
43,2014-04-03 00:00:00,i,long,2014-04-03 14:15:00,795.0,2014-04-04 13:45:00,802.0,600.0
44,2014-04-09 00:00:00,i,short,2014-04-09 10:45:00,824.0,2014-04-09 13:45:00,827.0,-400.0
45,2014-04-15 00:00:00,i,long,2014-04-15 14:15:00,806.0,2014-04-16 10:45:00,799.0,-800.0
46,2014-04-16 00:00:00,i,short,2014-04-16 10:45:00,799.0,2014-04-16 13:45:00,800.0,-200.0
47,2014-04-17 00:00:00,i,long,2014-04-17 13:45:00,800.0,2014-04-18 09:30:00,779.0,-2200.0
48,2014-04-18 00:00:00,i,short,2014-04-18 09:30:00,779.0,2014-04-18 13:45:00,781.0,-300.0
49,2014-04-21 00:00:00,i,long,2014-04-21 11:15:00,784.0,2014-04-21 14:15:00,784.0,-100.0
50,2014-04-22 00:00:00,i,short,2014-04-22 09:30:00,771.0,2014-04-22 11:15:00,776.0,-600.0
51,2014-04-22 00:00:00,i,long,2014-04-22 11:15:00,776.0,2014-04-22 13:45:00,774.0,-300.0
52,2014-04-22 00:00:00,i,short,2014-04-22 13:45:00,774.0,2014-04-22 14:15:00,777.0,-400.0
53,2014-04-22 00:00:00,i,long,2014-04-22 14:15:00,777.0,2014-04-23 13:45:00,775.0,-300.0
54,2014-04-28 00:00:00,i,short,2014-04-28 09:30:00,773.0,2014-04-28 13:45:00,762.0,1000.0
55,2014-04-29 00:00:00,i,long,2014-04-29 11:15:00,771.0,2014-04-29 14:15:00,772.0,0.0
56,2014-04-30 00:00:00,i,short,2014-04-30 10:00:00,765.0,2014-04-30 13:45:00,765.0,-100.0
57,2014-04-30 00:00:00,i,long,2014-04-30 15:00:00,765.0,2014-05-05 10:45:00,761.0,-500.0
58,2014-05-05 00:00:00,i,short,2014-05-05 10:45:00,761.0,2014-05-05 11:15:00,761.0,-100.0
59,2014-05-05 00:00:00,i,long,2014-05-05 11:15:00,761.0,2014-05-05 14:15:00,768.0,600.0
60,2014-05-07 00:00:00,i,short,2014-05-07 09:30:00,764.0,2014-05-07 13:45:00,760.0,300.0
61,2014-05-09 00:00:00,i,long,2014-05-09 15:00:00,736.0,2014-05-12 13:45:00,735.0,-200.0
62,2014-05-14 00:00:00,i,short,2014-05-14 11:15:00,737.0,2014-05-14 13:45:00,739.0,-300.0
63,2014-05-14 00:00:00,i,long,2014-05-14 13:45:00,739.0,2014-05-15 11:15:00,739.0,-100.0
64,2014-05-16 00:00:00,i,short,2014-05-16 09:30:00,734.0,2014-05-16 13:45:00,721.0,1200.0
65,2014-05-20 00:00:00,i,long,2014-05-20 14:15:00,703.0,2014-05-21 13:45:00,709.0,500.0
66,2014-05-23 00:00:00,i,short,2014-05-23 11:15:00,710.0,2014-05-23 14:15:00,708.0,100.0
67,2014-05-26 00:00:00,i,long,2014-05-26 09:30:00,715.0,2014-05-26 13:45:00,717.0,100.0
68,2014-05-28 00:00:00,i,short,2014-05-28 09:30:00,714.0,2014-05-28 13:45:00,703.0,1000.0
69,2014-06-03 00:00:00,i,long,2014-06-03 14:15:00,680.0,2014-06-04 13:45:00,690.0,900.0
70,2014-06-05 00:00:00,i,short,2014-06-05 14:15:00,683.0,2014-06-05 15:00:00,688.0,-600.0
71,2014-06-05 00:00:00,i,long,2014-06-05 15:00:00,688.0,2014-06-06 13:45:00,688.0,-100.0
72,2014-06-10 00:00:00,i,short,2014-06-10 09:30:00,687.0,2014-06-10 13:45:00,683.0,300.0
73,2014-06-10 00:00:00,i,long,2014-06-10 15:00:00,686.0,2014-06-11 09:30:00,684.0,-300.0
74,2014-06-11 00:00:00,i,short,2014-06-11 09:30:00,684.0,2014-06-11 13:45:00,683.0,-0.0
75,2014-06-13 00:00:00,i,long,2014-06-13 13:45:00,667.0,2014-06-16 10:00:00,661.0,-700.0
76,2014-06-16 00:00:00,i,short,2014-06-16 10:00:00,661.0,2014-06-16 13:45:00,662.0,-200.0
77,2014-06-16 00:00:00,i,long,2014-06-16 13:45:00,662.0,2014-06-17 09:30:00,657.0,-600.0
78,2014-06-17 00:00:00,i,short,2014-06-17 09:30:00,657.0,2014-06-17 10:00:00,659.0,-300.0
79,2014-06-17 00:00:00,i,long,2014-06-17 10:00:00,659.0,2014-06-17 13:45:00,659.0,-100.0
80,2014-06-19 00:00:00,i,short,2014-06-19 15:00:00,662.0,2014-06-20 10:00:00,666.0,-500.0
81,2014-06-20 00:00:00,i,long,2014-06-20 10:00:00,666.0,2014-06-20 13:45:00,676.0,900.0
82,2014-06-24 00:00:00,i,short,2014-06-24 10:00:00,685.0,2014-06-24 13:45:00,682.0,200.0
83,2014-06-25 00:00:00,i,long,2014-06-25 10:00:00,692.0,2014-06-25 13:45:00,692.0,-100.0
84,2014-06-25 00:00:00,i,short,2014-06-25 14:15:00,691.0,2014-06-26 09:30:00,702.0,-1200.0
85,2014-06-26 00:00:00,i,long,2014-06-26 09:30:00,702.0,2014-06-26 13:45:00,712.0,900.0
86,2014-06-27 00:00:00,i,short,2014-06-27 13:45:00,714.0,2014-06-30 11:15:00,698.0,1500.0
87,2014-07-01 00:00:00,i,long,2014-07-01 15:00:00,702.0,2014-07-02 13:45:00,709.0,600.0
88,2014-07-03 00:00:00,i,short,2014-07-03 15:00:00,712.0,2014-07-04 13:45:00,714.0,-300.0
89,2014-07-08 00:00:00,i,long,2014-07-08 09:30:00,707.0,2014-07-08 10:00:00,702.0,-600.0
90,2014-07-08 00:00:00,i,short,2014-07-08 10:00:00,702.0,2014-07-08 13:45:00,708.0,-700.0
91,2014-07-08 00:00:00,i,long,2014-07-08 13:45:00,708.0,2014-07-09 11:15:00,711.0,200.0
92,2014-07-09 00:00:00,i,short,2014-07-09 13:45:00,706.0,2014-07-10 11:15:00,706.0,-100.0
93,2014-07-10 00:00:00,i,long,2014-07-10 14:15:00,713.0,2014-07-10 15:00:00,706.0,-800.0
94,2014-07-10 00:00:00,i,short,2014-07-10 15:00:00,706.0,2014-07-11 10:45:00,710.0,-500.0
95,2014-07-11 00:00:00,i,long,2014-07-11 10:45:00,710.0,2014-07-11 11:15:00,706.0,-500.0
96,2014-07-11 00:00:00,i,short,2014-07-11 11:15:00,706.0,2014-07-11 14:15:00,705.0,-0.0
97,2014-07-11 00:00:00,i,long,2014-07-11 15:00:00,713.0,2014-07-14 13:45:00,718.0,400.0
98,2014-07-15 00:00:00,i,short,2014-07-15 15:00:00,716.0,2014-07-16 09:30:00,719.0,-400.0
99,2014-07-16 00:00:00,i,long,2014-07-16 09:30:00,719.0,2014-07-16 10:45:00,716.0,-400.0
100,2014-07-16 00:00:00,i,short,2014-07-16 10:45:00,716.0,2014-07-16 13:45:00,717.0,-200.0
101,2014-07-23 00:00:00,i,long,2014-07-23 10:00:00,672.0,2014-07-23 13:45:00,669.0,-400.0
102,2014-07-30 00:00:00,i,short,2014-07-30 09:30:00,676.0,2014-07-30 13:45:00,679.0,-400.0
103,2014-08-04 00:00:00,i,long,2014-08-04 11:15:00,676.0,2014-08-04 14:15:00,678.0,100.0
104,2014-08-06 00:00:00,i,short,2014-08-06 09:30:00,682.0,2014-08-06 13:45:00,679.0,200.0
105,2014-08-07 00:00:00,i,long,2014-08-07 09:30:00,686.0,2014-08-07 13:45:00,683.0,-400.0
106,2014-08-07 00:00:00,i,short,2014-08-07 13:45:00,683.0,2014-08-08 11:15:00,672.0,1000.0
107,2014-08-11 00:00:00,i,long,2014-08-11 10:45:00,674.0,2014-08-11 13:45:00,674.0,-100.0
108,2014-08-11 00:00:00,i,short,2014-08-11 15:00:00,671.0,2014-08-12 13:45:00,667.0,300.0
109,2014-08-13 00:00:00,i,long,2014-08-13 09:30:00,668.0,2014-08-13 10:45:00,663.0,-600.0
110,2014-08-13 00:00:00,i,short,2014-08-13 10:45:00,663.0,2014-08-13 13:45:00,662.0,-0.0
111,2014-08-15 00:00:00,i,long,2014-08-15 09:30:00,656.0,2014-08-15 13:45:00,659.0,200.0
112,2014-08-18 00:00:00,i,short,2014-08-18 11:15:00,656.0,2014-08-18 14:15:00,653.0,200.0
113,2014-08-19 00:00:00,i,long,2014-08-19 13:45:00,655.0,2014-08-20 11:15:00,654.0,-200.0
114,2014-08-20 00:00:00,i,short,2014-08-20 15:00:00,645.0,2014-08-21 13:45:00,648.0,-400.0
115,2014-08-22 00:00:00,i,long,2014-08-22 09:30:00,647.0,2014-08-22 13:45:00,647.0,-100.0
116,2014-08-22 00:00:00,i,short,2014-08-22 15:00:00,643.0,2014-08-25 11:15:00,645.0,-300.0
117,2014-08-25 00:00:00,i,long,2014-08-25 11:15:00,645.0,2014-08-25 14:15:00,645.0,-100.0
118,2014-08-27 00:00:00,i,short,2014-08-27 13:45:00,640.0,2014-08-28 11:15:00,630.0,900.0
119,2014-08-29 00:00:00,i,long,2014-08-29 11:15:00,628.0,2014-08-29 14:15:00,627.0,-200.0
120,2014-09-01 00:00:00,i,short,2014-09-01 09:30:00,622.0,2014-09-01 13:45:00,622.0,-100.0
121,2014-09-01 00:00:00,i,long,2014-09-01 13:45:00,622.0,2014-09-01 15:00:00,619.0,-400.0
122,2014-09-01 00:00:00,i,short,2014-09-01 15:00:00,619.0,2014-09-02 09:30:00,621.0,-300.0
123,2014-09-02 00:00:00,i,long,2014-09-02 09:30:00,621.0,2014-09-02 13:45:00,627.0,500.0
124,2014-09-03 00:00:00,i,short,2014-09-03 10:00:00,618.0,2014-09-03 13:45:00,613.0,400.0
125,2014-09-09 00:00:00,i,long,2014-09-09 09:30:00,590.0,2014-09-09 13:45:00,588.0,-300.0
126,2014-09-16 00:00:00,i,short,2014-09-16 14:15:00,593.0,2014-09-16 15:00:00,598.0,-600.0
127,2014-09-23 00:00:00,i,long,2014-09-23 10:00:00,564.0,2014-09-23 10:45:00,559.0,-600.0
128,2014-09-25 00:00:00,i,short,2014-09-25 11:15:00,554.0,2014-09-25 14:15:00,553.0,-0.0
129,2014-09-26 00:00:00,i,long,2014-09-26 09:30:00,555.0,2014-09-26 13:45:00,562.0,600.0
130,2014-09-29 00:00:00,i,short,2014-09-29 10:00:00,550.0,2014-09-29 13:45:00,544.0,500.0
131,2014-09-30 00:00:00,i,long,2014-09-30 10:00:00,548.0,2014-09-30 13:45:00,550.0,100.0
132,2014-10-14 00:00:00,i,short,2014-10-14 14:15:00,588.0,2014-10-15 13:45:00,586.0,100.0
133,2014-10-20 00:00:00,i,long,2014-10-20 09:30:00,575.0,2014-10-20 13:45:00,576.0,0.0
134,2014-10-21 00:00:00,i,short,2014-10-21 15:00:00,575.0,2014-10-22 13:45:00,576.0,-200.0
135,2014-10-24 00:00:00,i,long,2014-10-24 11:15:00,529.0,2014-10-24 14:15:00,532.0,200.0
136,2014-11-03 00:00:00,i,short,2014-11-03 09:30:00,529.0,2014-11-03 13:45:00,528.0,-0.0
137,2014-11-05 00:00:00,i,long,2014-11-05 10:45:00,522.0,2014-11-05 13:45:00,519.0,-400.0
138,2014-11-05 00:00:00,i,short,2014-11-05 14:15:00,516.0,2014-11-06 13:45:00,507.0,800.0
139,2014-11-07 00:00:00,i,long,2014-11-07 09:30:00,514.0,2014-11-07 11:15:00,509.0,-600.0
140,2014-11-11 00:00:00,i,short,2014-11-11 10:45:00,507.0,2014-11-11 13:45:00,509.0,-300.0
141,2014-11-12 00:00:00,i,long,2014-11-12 09:30:00,512.0,2014-11-12 13:45:00,509.0,-400.0
142,2014-11-12 00:00:00,i,short,2014-11-12 15:00:00,508.0,2014-11-13 13:45:00,507.0,-0.0
143,2014-11-13 00:00:00,i,long,2014-11-13 14:15:00,508.0,2014-11-14 13:45:00,507.0,-200.0
144,2014-11-18 00:00:00,i,short,2014-11-18 09:30:00,493.0,2014-11-18 13:45:00,489.0,600.0
145,2014-11-20 00:00:00,i,long,2014-11-20 10:00:00,477.0,2014-11-20 13:45:00,477.0,-200.0
146,2014-11-21 00:00:00,i,short,2014-11-21 10:45:00,468.0,2014-11-21 13:45:00,470.0,-600.0
147,2014-11-21 00:00:00,i,long,2014-11-21 13:45:00,470.0,2014-11-24 11:15:00,476.0,1000.0
148,2014-11-25 00:00:00,i,short,2014-11-25 09:30:00,465.0,2014-11-25 13:45:00,465.0,-200.0
149,2014-11-26 00:00:00,i,long,2014-11-26 09:30:00,466.0,2014-11-26 10:00:00,461.0,-1200.0
150,2014-12-01 00:00:00,i,short,2014-12-01 10:00:00,478.0,2014-12-01 13:45:00,478.0,-200.0
151,2014-12-03 00:00:00,i,long,2014-12-03 14:15:00,479.0,2014-12-04 10:45:00,494.0,2800.0
152,2014-12-05 00:00:00,i,short,2014-12-05 10:00:00,488.0,2014-12-05 13:45:00,489.0,-400.0
153,2014-12-08 00:00:00,i,long,2014-12-08 09:30:00,494.0,2014-12-08 11:15:00,492.0,-600.0
154,2014-12-08 00:00:00,i,short,2014-12-08 11:15:00,492.0,2014-12-08 13:45:00,494.0,-600.0
155,2014-12-08 00:00:00,i,long,2014-12-08 13:45:00,494.0,2014-12-08 14:15:00,494.0,-200.0
156,2014-12-08 00:00:00,i,short,2014-12-08 14:15:00,494.0,2014-12-08 15:00:00,481.0,2400.0
157,2014-12-10 00:00:00,i,long,2014-12-10 10:00:00,482.0,2014-12-10 13:45:00,483.0,0.0
158,2014-12-11 00:00:00,i,short,2014-12-11 15:00:00,479.0,2014-12-12 09:30:00,487.0,-1800.0
159,2014-12-12 00:00:00,i,long,2014-12-12 09:30:00,487.0,2014-12-12 13:45:00,486.0,-400.0
160,2014-12-15 00:00:00,i,short,2014-12-15 15:00:00,486.0,2014-12-16 13:45:00,477.0,1600.0
161,2014-12-17 00:00:00,i,long,2014-12-17 11:15:00,486.0,2014-12-17 13:45:00,481.0,-1200.0
162,2014-12-22 00:00:00,i,short,2014-12-22 10:00:00,487.0,2014-12-22 13:45:00,485.0,200.0
163,2014-12-24 00:00:00,i,long,2014-12-24 15:00:00,477.0,2014-12-25 13:45:00,477.0,-200.0
164,2014-12-30 00:00:00,i,short,2014-12-30 10:45:00,499.0,2014-12-30 13:45:00,499.0,-200.0
165,2014-12-30 00:00:00,i,long,2014-12-30 21:30:00,512.0,2014-12-30 22:30:00,507.0,-600.0
166,2014-12-31 00:00:00,i,short,2014-12-31 01:00:00,509.0,2014-12-31 11:15:00,506.0,200.0
167,2015-01-05 00:00:00,i,long,2015-01-05 23:00:00,506.0,2015-01-06 00:00:00,520.0,1300.0
168,2015-01-06 00:00:00,i,short,2015-01-06 10:45:00,516.0,2015-01-06 13:45:00,520.0,-500.0
169,2015-01-06 00:00:00,i,long,2015-01-06 13:45:00,520.0,2015-01-06 15:00:00,520.0,-100.0
170,2015-01-06 00:00:00,i,short,2015-01-06 15:00:00,520.0,2015-01-07 00:30:00,508.0,1100.0
171,2015-01-07 00:00:00,i,long,2015-01-07 13:45:00,510.0,2015-01-07 23:30:00,512.0,100.0
172,2015-01-08 00:00:00,i,short,2015-01-08 01:30:00,512.0,2015-01-08 09:30:00,513.0,-200.0
173,2015-01-08 00:00:00,i,long,2015-01-08 09:30:00,513.0,2015-01-08 10:45:00,511.0,-300.0
174,2015-01-08 00:00:00,i,short,2015-01-08 10:45:00,511.0,2015-01-08 13:45:00,511.0,-100.0
175,2015-01-08 00:00:00,i,long,2015-01-08 15:00:00,512.0,2015-01-08 21:30:00,511.0,-200.0
176,2015-01-08 00:00:00,i,short,2015-01-08 21:30:00,511.0,2015-01-09 00:30:00,510.0,-0.0
177,2015-01-09 00:00:00,i,long,2015-01-09 01:30:00,511.0,2015-01-09 02:00:00,510.0,-200.0
178,2015-01-09 00:00:00,i,short,2015-01-09 02:00:00,510.0,2015-01-09 13:45:00,510.0,-100.0
179,2015-01-09 00:00:00,i,long,2015-01-09 14:15:00,510.0,2015-01-10 00:00:00,516.0,500.0
180,2015-01-10 00:00:00,i,short,2015-01-10 01:00:00,511.0,2015-01-12 11:15:00,504.0,600.0
181,2015-01-13 00:00:00,i,long,2015-01-13 00:00:00,501.0,2015-01-13 00:30:00,499.0,-300.0
182,2015-01-13 00:00:00,i,short,2015-01-13 00:30:00,499.0,2015-01-13 01:00:00,500.0,-400.0
183,2015-01-13 00:00:00,i,long,2015-01-13 01:00:00,500.0,2015-01-13 11:15:00,499.0,-400.0
184,2015-01-14 00:00:00,i,short,2015-01-14 09:30:00,499.0,2015-01-14 13:45:00,494.0,800.0
185,2015-01-14 00:00:00,i,long,2015-01-14 15:00:00,498.0,2015-01-15 00:30:00,496.0,-600.0
186,2015-01-16 00:00:00,i,short,2015-01-16 01:00:00,505.0,2015-01-16 11:15:00,504.0,-0.0
187,2015-01-19 00:00:00,i,long,2015-01-19 10:45:00,504.0,2015-01-19 13:45:00,502.0,-300.0
188,2015-01-20 00:00:00,i,short,2015-01-20 01:00:00,504.0,2015-01-20 11:15:00,504.0,-100.0
189,2015-01-21 00:00:00,i,long,2015-01-21 09:30:00,503.0,2015-01-21 13:45:00,503.0,-100.0
190,2015-01-21 00:00:00,i,short,2015-01-21 14:15:00,494.0,2015-01-22 00:00:00,491.0,400.0
191,2015-01-22 00:00:00,i,long,2015-01-22 00:30:00,491.0,2015-01-22 10:00:00,487.0,-1000.0
192,2015-01-22 00:00:00,i,short,2015-01-22 10:00:00,487.0,2015-01-22 13:45:00,488.0,-400.0
193,2015-01-22 00:00:00,i,long,2015-01-22 13:45:00,488.0,2015-01-22 22:30:00,485.0,-800.0
194,2015-01-22 00:00:00,i,short,2015-01-22 22:30:00,485.0,2015-01-23 00:30:00,485.0,-200.0
195,2015-01-23 00:00:00,i,long,2015-01-23 00:30:00,485.0,2015-01-23 10:45:00,476.0,-2000.0
196,2015-01-23 00:00:00,i,short,2015-01-23 10:45:00,476.0,2015-01-23 11:15:00,480.0,-1000.0
197,2015-01-24 00:00:00,i,long,2015-01-24 00:00:00,473.0,2015-01-26 10:00:00,473.0,-200.0
198,2015-01-26 00:00:00,i,short,2015-01-26 14:15:00,468.0,2015-01-26 15:00:00,470.0,-600.0
199,2015-01-26 00:00:00,i,long,2015-01-26 15:00:00,470.0,2015-01-27 00:30:00,472.0,200.0
200,2015-01-27 00:00:00,i,short,2015-01-27 14:15:00,469.0,2015-01-27 15:00:00,470.0,-400.0
201,2015-01-27 00:00:00,i,long,2015-01-27 15:00:00,470.0,2015-01-28 00:30:00,468.0,-600.0
202,2015-01-28 00:00:00,i,short,2015-01-28 00:30:00,468.0,2015-01-28 02:00:00,469.0,-400.0
203,2015-01-28 00:00:00,i,long,2015-01-28 02:00:00,469.0,2015-01-28 02:30:00,468.0,-400.0
204,2015-01-28 00:00:00,i,short,2015-01-28 02:30:00,468.0,2015-01-28 10:45:00,469.0,-400.0
205,2015-01-28 00:00:00,i,long,2015-01-28 10:45:00,469.0,2015-01-28 13:45:00,471.0,200.0
206,2015-01-29 00:00:00,i,short,2015-01-29 21:30:00,474.0,2015-01-30 00:30:00,476.0,-600.0
207,2015-01-30 00:00:00,i,long,2015-01-30 23:30:00,475.0,2015-01-31 02:30:00,473.0,-600.0
208,2015-01-31 00:00:00,i,short,2015-01-31 02:30:00,473.0,2015-02-02 13:45:00,472.0,-0.0
209,2015-02-02 00:00:00,i,long,2015-02-02 21:30:00,475.0,2015-02-03 00:30:00,479.0,600.0
210,2015-02-03 00:00:00,i,short,2015-02-03 13:45:00,478.0,2015-02-03 23:30:00,479.0,-400.0
211,2015-02-04 00:00:00,i,long,2015-02-04 02:00:00,480.0,2015-02-04 10:45:00,479.0,-400.0
212,2015-02-04 00:00:00,i,short,2015-02-04 10:45:00,479.0,2015-02-04 11:15:00,481.0,-600.0
213,2015-02-04 00:00:00,i,long,2015-02-04 11:15:00,481.0,2015-02-04 14:15:00,473.0,-1800.0
214,2015-02-04 00:00:00,i,short,2015-02-04 14:15:00,473.0,2015-02-04 23:00:00,477.0,-1000.0
215,2015-02-04 00:00:00,i,long,2015-02-04 23:30:00,477.0,2015-02-05 01:30:00,475.0,-600.0
216,2015-02-05 00:00:00,i,short,2015-02-05 01:30:00,475.0,2015-02-05 13:45:00,474.0,-0.0
217,2015-02-05 00:00:00,i,long,2015-02-05 14:15:00,474.0,2015-02-05 21:30:00,473.0,-400.0
218,2015-02-05 00:00:00,i,short,2015-02-05 21:30:00,473.0,2015-02-05 22:00:00,474.0,-400.0
219,2015-02-05 00:00:00,i,long,2015-02-05 22:00:00,474.0,2015-02-06 01:00:00,476.0,200.0
220,2015-02-06 00:00:00,i,short,2015-02-06 22:30:00,476.0,2015-02-07 01:30:00,476.0,-200.0
221,2015-02-09 00:00:00,i,long,2015-02-09 15:00:00,476.0,2015-02-10 00:30:00,477.0,0.0
222,2015-02-10 00:00:00,i,short,2015-02-10 02:30:00,476.0,2015-02-10 10:00:00,479.0,-800.0
223,2015-02-10 00:00:00,i,long,2015-02-10 10:00:00,479.0,2015-02-10 13:45:00,479.0,-200.0
224,2015-02-10 00:00:00,i,short,2015-02-10 23:30:00,479.0,2015-02-11 02:30:00,479.0,-200.0
225,2015-02-11 00:00:00,i,long,2015-02-11 14:15:00,480.0,2015-02-11 21:30:00,478.0,-600.0
226,2015-02-11 00:00:00,i,short,2015-02-11 21:30:00,478.0,2015-02-12 00:30:00,478.0,-200.0
227,2015-02-12 00:00:00,i,long,2015-02-12 10:00:00,478.0,2015-02-12 13:45:00,479.0,0.0
228,2015-02-16 00:00:00,i,short,2015-02-16 09:30:00,493.0,2015-02-16 10:00:00,496.0,-800.0
229,2015-02-16 00:00:00,i,long,2015-02-16 10:00:00,496.0,2015-02-16 13:45:00,497.0,0.0
230,2015-02-16 00:00:00,i,short,2015-02-16 21:30:00,494.0,2015-02-17 00:30:00,495.0,-400.0
231,2015-02-25 00:00:00,i,long,2015-02-25 23:30:00,481.0,2015-02-26 02:30:00,482.0,0.0
232,2015-02-27 00:00:00,i,short,2015-02-27 09:30:00,487.0,2015-02-27 13:45:00,486.0,-0.0
233,2015-03-02 00:00:00,i,long,2015-03-02 13:45:00,483.0,2015-03-02 23:30:00,483.0,-200.0
234,2015-03-03 00:00:00,i,short,2015-03-03 09:30:00,482.0,2015-03-03 10:45:00,484.0,-600.0
235,2015-03-03 00:00:00,i,long,2015-03-03 10:45:00,484.0,2015-03-03 13:45:00,485.0,0.0
236,2015-03-03 00:00:00,i,short,2015-03-03 22:00:00,482.0,2015-03-04 01:00:00,483.0,-400.0
237,2015-03-04 00:00:00,i,long,2015-03-04 01:30:00,484.0,2015-03-04 11:15:00,482.0,-600.0
238,2015-03-04 00:00:00,i,short,2015-03-04 11:15:00,482.0,2015-03-04 14:15:00,478.0,600.0
239,2015-03-05 00:00:00,i,long,2015-03-05 02:30:00,466.0,2015-03-05 13:45:00,464.0,-600.0
240,2015-03-05 00:00:00,i,short,2015-03-05 14:15:00,460.0,2015-03-06 00:00:00,457.0,400.0
241,2015-03-06 00:00:00,i,long,2015-03-06 00:00:00,457.0,2015-03-06 10:00:00,457.0,-200.0
242,2015-03-06 00:00:00,i,short,2015-03-06 14:15:00,449.0,2015-03-06 22:00:00,455.0,-1400.0
243,2015-03-06 00:00:00,i,long,2015-03-06 22:00:00,455.0,2015-03-06 23:30:00,449.0,-1400.0
244,2015-03-10 00:00:00,i,short,2015-03-10 11:15:00,452.0,2015-03-10 14:15:00,451.0,-0.0
245,2015-03-11 00:00:00,i,long,2015-03-11 01:30:00,449.0,2015-03-11 13:45:00,451.0,200.0
246,2015-03-12 00:00:00,i,short,2015-03-12 09:30:00,452.0,2015-03-12 10:00:00,453.0,-400.0
247,2015-03-12 00:00:00,i,long,2015-03-12 10:00:00,453.0,2015-03-12 13:45:00,456.0,400.0
248,2015-03-13 00:00:00,i,short,2015-03-13 01:30:00,460.0,2015-03-13 13:45:00,459.0,-0.0
249,2015-03-16 00:00:00,i,long,2015-03-16 13:45:00,455.0,2015-03-16 23:30:00,457.0,200.0
250,2015-03-17 00:00:00,i,short,2015-03-17 02:30:00,456.0,2015-03-17 10:45:00,457.0,-400.0
251,2015-03-17 00:00:00,i,long,2015-03-17 10:45:00,457.0,2015-03-17 13:45:00,454.0,-800.0
252,2015-03-17 00:00:00,i,short,2015-03-17 13:45:00,454.0,2015-03-17 23:30:00,444.0,1800.0
253,2015-03-18 00:00:00,i,long,2015-03-18 10:45:00,444.0,2015-03-18 11:15:00,439.0,-1200.0
254,2015-03-18 00:00:00,i,short,2015-03-18 11:15:00,439.0,2015-03-18 14:15:00,437.0,200.0
255,2015-03-18 00:00:00,i,long,2015-03-18 23:00:00,437.0,2015-03-19 02:00:00,436.0,-400.0
256,2015-03-20 00:00:00,i,short,2015-03-20 13:45:00,437.0,2015-03-20 23:30:00,429.0,1400.0
257,2015-03-21 00:00:00,i,long,2015-03-21 01:30:00,431.0,2015-03-23 13:45:00,436.0,800.0
258,2015-03-24 00:00:00,i,short,2015-03-24 09:30:00,437.0,2015-03-24 13:45:00,438.0,-400.0
259,2015-03-25 00:00:00,i,long,2015-03-25 00:30:00,441.0,2015-03-25 01:00:00,439.0,-600.0
260,2015-03-25 00:00:00,i,short,2015-03-25 01:00:00,439.0,2015-03-25 11:15:00,437.0,200.0
261,2015-03-26 00:00:00,i,long,2015-03-26 01:00:00,436.0,2015-03-26 11:15:00,433.0,-800.0
262,2015-03-26 00:00:00,i,short,2015-03-26 11:15:00,433.0,2015-03-26 14:15:00,429.0,600.0
263,2015-03-27 00:00:00,i,long,2015-03-27 14:15:00,420.0,2015-03-28 00:00:00,420.0,-200.0
264,2015-03-30 00:00:00,i,short,2015-03-30 09:30:00,415.0,2015-03-30 13:45:00,412.0,400.0
265,2015-03-31 00:00:00,i,long,2015-03-31 09:30:00,405.0,2015-03-31 13:45:00,402.0,-800.0
266,2015-03-31 00:00:00,i,short,2015-03-31 21:30:00,396.0,2015-04-01 00:00:00,397.0,-400.0
267,2015-04-01 00:00:00,i,long,2015-04-01 00:00:00,397.0,2015-04-01 02:00:00,393.0,-1000.0
268,2015-04-01 00:00:00,i,short,2015-04-01 21:30:00,383.0,2015-04-01 23:30:00,388.0,-1200.0
269,2015-04-02 00:00:00,i,long,2015-04-02 00:30:00,386.0,2015-04-02 10:45:00,383.0,-800.0
270,2015-04-02 00:00:00,i,short,2015-04-02 11:15:00,382.0,2015-04-02 14:15:00,380.0,200.0
